date,max_risk,avg_risk,had_critical,had_warning
2027-02-02,0.5613096,0.3730705,False,True
2027-02-03,0.0131908,0.0053402,False,False
2027-02-04,0.1081347,0.0749925,False,False
2027-02-05,0.3187775,0.1654806,False,True
2027-02-06,0.0565748,0.028684,False,False
2027-02-07,0.4369802,0.2131038,False,True
2027-02-08,0.6076047,0.357896,False,True
2027-02-09,0.3879773,0.2039378,False,True
2027-02-10,0.313031,0.0970518,False,True
2027-02-11,0.039323,0.0185174,False,False
2027-02-12,0.3627528,0.1224295,False,True
2027-02-13,0.9924344,0.4654272,True,True
2027-02-14,0.9670746,0.6307767,True,True
2027-02-15,0.1930178,0.1165169,False,False
2027-02-16,0.0249956,0.0116366,False,False
2027-02-17,0.8223747,0.4745564,True,True
2027-02-18,0.8614975,0.543001,True,True
2027-02-19,0.0368565,0.0182975,False,False
2027-02-20,0.1474655,0.0482584,False,False
2027-02-21,0.0345359,0.0245878,False,False
2027-02-22,0.144492,0.0503545,False,False
2027-02-23,0.1886934,0.1487902,False,False
2027-02-24,0.0423425,0.0293196,False,False
2027-02-25,0.2605657,0.1126952,False,False
2027-02-26,0.1185076,0.0575367,False,False
2027-02-27,0.0622432,0.0200615,False,False
2027-02-28,0.0837522,0.0601793,False,False
2027-03-01,0.0523166,0.0339135,False,False
2027-03-02,0.1970795,0.1387617,False,False
2027-03-03,0.2218079,0.0917744,False,False
2027-03-04,0.1183897,0.0664511,False,False
2027-03-05,0.9054333,0.6955364,True,True
2027-03-06,0.0759798,0.0341473,False,False
2027-03-07,0.2491032,0.0790564,False,False
2027-03-08,0.1547089,0.0906196,False,False
2027-03-09,0.7440868,0.57639,True,True
2027-03-10,0.2757372,0.1057679,False,False
2027-03-11,0.0639633,0.0205538,False,False
2027-03-12,0.2012751,0.0807032,False,False
2027-03-13,0.3576725,0.2137178,False,True
2027-03-14,0.2135888,0.1502964,False,False
2027-03-15,0.165782,0.0954949,False,False
2027-03-16,0.5026784,0.3813223,False,True
2027-03-17,0.2061154,0.1223889,False,False
2027-03-18,0.3438823,0.1288944,False,True
2027-03-19,0.1731496,0.135475,False,False
2027-03-20,0.0395777,0.0272996,False,False
2027-03-21,0.6383154,0.4723967,False,True
2027-03-22,0.4030133,0.2528481,False,True
2027-03-23,0.1424531,0.0550011,False,False
2027-03-24,0.1831085,0.1172639,False,False
2027-03-25,0.120822,0.0893453,False,False
2027-03-26,0.0238015,0.0127959,False,False
2027-03-27,0.1142834,0.0535913,False,False
2027-03-28,0.4212702,0.3039141,False,True
2027-03-29,0.5670923,0.4458754,False,True
2027-03-30,0.0941345,0.0632454,False,False
2027-03-31,0.4251386,0.282462,False,True
2027-04-01,0.0350003,0.0182302,False,False
2027-04-02,0.8217439,0.4455743,True,True
2027-04-03,0.1146949,0.0376317,False,False
2027-04-04,0.3255906,0.2131917,False,True
2027-04-05,0.2285446,0.1284748,False,False
2027-04-06,0.0586465,0.0432571,False,False
2027-04-07,0.0261357,0.0082729,False,False
2027-04-08,0.110905,0.0443126,False,False
2027-04-09,0.1399812,0.0697766,False,False
2027-04-10,0.9036711,0.3804176,True,True
2027-04-11,0.134909,0.1052641,False,False
2027-04-12,0.1643734,0.0776047,False,False
2027-04-13,0.4008774,0.2868018,False,True
2027-04-14,0.0176861,0.0057449,False,False
2027-04-15,0.6041338,0.2459787,False,True
2027-04-16,0.0730314,0.0294583,False,False
2027-04-17,0.1537187,0.1125705,False,False
2027-04-18,0.9039777,0.48548,True,True
2027-04-19,0.0584962,0.0409726,False,False
2027-04-20,0.1803363,0.1391299,False,False
2027-04-21,0.5766536,0.2523951,False,True
2027-04-22,0.6321186,0.3347062,False,True
2027-04-23,0.0946006,0.0530065,False,False
2027-04-24,0.1736564,0.0527349,False,False
2027-04-25,0.9889792,0.7117577,True,True
2027-04-26,0.1762563,0.0777887,False,False
2027-04-27,0.1448868,0.0678276,False,False
2027-04-28,0.1010384,0.0442995,False,False
2027-04-29,0.2766126,0.1730857,False,False
2027-04-30,0.1548422,0.0650571,False,False
2027-05-01,0.2500483,0.1762877,False,False
2027-05-02,0.099484,0.0368056,False,False
2027-05-03,0.1492644,0.0668409,False,False
2027-05-04,0.8209751,0.5487119,True,True
2027-05-05,0.288531,0.2042821,False,False
2027-05-06,0.2097434,0.1348984,False,False
2027-05-07,0.1432059,0.1103164,False,False
2027-05-08,0.0940546,0.0362104,False,False
2027-05-09,0.1663095,0.0743224,False,False
2027-05-10,0.2174573,0.1440858,False,False
2027-05-11,0.2655349,0.2053811,False,False
2027-05-12,0.5552295,0.2282697,False,True
2027-05-13,0.254001,0.1296005,False,False
2027-05-14,0.4449561,0.2637635,False,True
2027-05-15,0.0429788,0.0140471,False,False
2027-05-16,0.1724877,0.105274,False,False
2027-05-17,0.0644723,0.0232041,False,False
2027-05-18,0.1583548,0.0802152,False,False
2027-05-19,0.3588036,0.2856701,False,True
2027-05-20,0.2864136,0.2137856,False,False
2027-05-21,0.742824,0.5431507,True,True
2027-05-22,0.0326272,0.0152145,False,False
2027-05-23,0.7937108,0.2611362,True,True
2027-05-24,0.0686271,0.0471311,False,False
2027-05-25,0.0543618,0.0376513,False,False
2027-05-26,0.3504683,0.1811415,False,True
2027-05-27,0.1301271,0.0700995,False,False
2027-05-28,0.1594591,0.1060928,False,False
2027-05-29,0.9667099,0.6558391,True,True
2027-05-30,0.0150165,0.0045359,False,False
2027-05-31,0.3882436,0.286715,False,True
2027-06-01,0.0387583,0.0213817,False,False
2027-06-02,0.0282804,0.0091306,False,False
2027-06-03,0.836322,0.4684609,True,True
2027-06-04,0.1314263,0.0845584,False,False
2027-06-05,0.2889189,0.1574866,False,False
2027-06-06,0.3643046,0.2744843,False,True
2027-06-07,0.3074586,0.1267223,False,True
2027-06-08,0.7631459,0.2373053,True,True
2027-06-09,0.0444854,0.0291626,False,False
2027-06-10,0.446325,0.2767932,False,True
2027-06-11,0.5430226,0.3241639,False,True
2027-06-12,0.0402718,0.0289176,False,False
2027-06-13,0.0424212,0.0221505,False,False
2027-06-14,0.0807667,0.0525738,False,False
2027-06-15,0.2020072,0.061542,False,False
2027-06-16,0.0382744,0.0214396,False,False
2027-06-17,0.2062034,0.1050427,False,False
2027-06-18,0.4995181,0.3041311,False,True
2027-06-19,0.2297328,0.1260933,False,False
2027-06-20,0.2278285,0.1630681,False,False
2027-06-21,0.8070186,0.407446,True,True
2027-06-22,0.1634789,0.1234557,False,False
2027-06-23,0.1445859,0.0603288,False,False
2027-06-24,0.0349208,0.0124044,False,False
2027-06-25,0.1483491,0.1149295,False,False
2027-06-26,0.3292688,0.2179062,False,True
2027-06-27,0.8926567,0.471658,True,True
2027-06-28,0.7789734,0.2531976,True,True
2027-06-29,0.6409148,0.4653838,False,True
2027-06-30,0.1994946,0.1023403,False,False
2027-07-01,0.2483489,0.1850562,False,False
2027-07-02,0.0487504,0.0304007,False,False
2027-07-03,0.2604677,0.2025252,False,False
2027-07-04,0.215259,0.1046828,False,False
2027-07-05,0.041873,0.0209417,False,False
2027-07-06,0.2439983,0.157367,False,False
2027-07-07,0.1280872,0.0951767,False,False
2027-07-08,0.0471032,0.0312391,False,False
2027-07-09,0.9524606,0.3351295,True,True
2027-07-10,0.8443198,0.493481,True,True
2027-07-11,0.1811705,0.1249319,False,False
2027-07-12,0.2515212,0.1861194,False,False
2027-07-13,0.6477875,0.3508027,False,True
2027-07-14,0.2585263,0.1345226,False,False
2027-07-15,0.1933926,0.059213,False,False
2027-07-16,0.504679,0.3390494,False,True
2027-07-17,0.3873541,0.3013153,False,True
2027-07-18,0.5024489,0.3236378,False,True
2027-07-19,0.1311974,0.0870266,False,False
2027-07-20,0.195839,0.1215577,False,False
2027-07-21,0.2414026,0.1800938,False,False
2027-07-22,0.0132606,0.0101733,False,False
2027-07-23,0.1414009,0.077476,False,False
2027-07-24,0.2204004,0.101454,False,False
2027-07-25,0.087884,0.0486407,False,False
2027-07-26,0.1160185,0.0822051,False,False
2027-07-27,0.1343729,0.0788121,False,False
2027-07-28,0.1495677,0.0685066,False,False
2027-07-29,0.9228265,0.2850469,True,True
2027-07-30,0.0200329,0.0115099,False,False
2027-07-31,0.6087955,0.4758258,False,True
2027-08-01,0.2592311,0.1506564,False,False
2027-08-02,0.1377382,0.0647958,False,False
2027-08-03,0.6184696,0.4466332,False,True
2027-08-04,0.2248766,0.1349205,False,False
2027-08-05,0.4416849,0.2324438,False,True
2027-08-06,0.1944949,0.0585621,False,False
2027-08-07,0.1874251,0.1311894,False,False
2027-08-08,0.1146893,0.0405038,False,False
2027-08-09,0.4920446,0.349804,False,True
2027-08-10,0.4595922,0.1963124,False,True
2027-08-11,0.0438088,0.0318094,False,False
2027-08-12,0.2408752,0.0952154,False,False
2027-08-13,0.2220018,0.0717621,False,False
2027-08-14,0.1981997,0.0716709,False,False
2027-08-15,0.4783813,0.2844733,False,True
2027-08-16,0.2798793,0.0845708,False,False
2027-08-17,0.5157583,0.2663403,False,True
2027-08-18,0.2688238,0.1856338,False,False
2027-08-19,0.9068535,0.3507937,True,True
2027-08-20,0.340386,0.2140214,False,True
2027-08-21,0.1001163,0.0741557,False,False
2027-08-22,0.1805182,0.1166613,False,False
2027-08-23,0.1214036,0.0572332,False,False
2027-08-24,0.2353431,0.0868628,False,False
2027-08-25,0.2582023,0.1435985,False,False
2027-08-26,0.5136443,0.2347125,False,True
2027-08-27,0.5158968,0.2108322,False,True
2027-08-28,0.2100277,0.135112,False,False
2027-08-29,0.7396688,0.4846297,True,True
2027-08-30,0.753166,0.4302429,True,True
2027-08-31,0.2088988,0.1421321,False,False
2027-09-01,0.1731858,0.1335846,False,False
2027-09-02,0.562955,0.4204897,False,True
2027-09-03,0.2556936,0.1307088,False,False
2027-09-04,0.0398117,0.0195251,False,False
2027-09-05,0.0258493,0.0112054,False,False
2027-09-06,0.6835776,0.4386484,False,True
2027-09-07,0.0273692,0.0189444,False,False
2027-09-08,0.1615282,0.0774271,False,False
2027-09-09,0.1825105,0.1163984,False,False
2027-09-10,0.0728061,0.045399,False,False
2027-09-11,0.1530582,0.1068984,False,False
2027-09-12,0.2040221,0.0659991,False,False
2027-09-13,0.1266385,0.0878942,False,False
2027-09-14,0.2804333,0.091674,False,False
2027-09-15,0.379204,0.2784969,False,True
2027-09-16,0.4727949,0.1951576,False,True
2027-09-17,0.2086727,0.1009706,False,False
2027-09-18,0.216766,0.0863237,False,False
2027-09-19,0.3754641,0.1968962,False,True
2027-09-20,0.7222662,0.5642615,True,True
2027-09-21,0.346548,0.1110053,False,True
2027-09-22,0.0839871,0.0319541,False,False
2027-09-23,0.3022016,0.1611235,False,True
2027-09-24,0.7119422,0.5441475,True,True
2027-09-25,0.2266251,0.1388494,False,False
2027-09-26,0.4174504,0.2901089,False,True
2027-09-27,0.0304066,0.0198811,False,False
2027-09-28,0.2779566,0.15574,False,False
2027-09-29,0.3621545,0.2069858,False,True
2027-09-30,0.1078328,0.0799794,False,False
2027-10-01,0.1026986,0.0458844,False,False
2027-10-02,0.8848659,0.4755522,True,True
2027-10-03,0.2205975,0.1377962,False,False
2027-10-04,0.106882,0.044909,False,False
2027-10-05,0.26721,0.1127395,False,False
2027-10-06,0.2579848,0.1265896,False,False
2027-10-07,0.3442159,0.147426,False,True
2027-10-08,0.3096352,0.1729108,False,True
2027-10-09,0.5005805,0.2775057,False,True
2027-10-10,0.0930015,0.058197,False,False
2027-10-11,0.0330567,0.011503,False,False
2027-10-12,0.9312222,0.5276332,True,True
2027-10-13,0.0690188,0.0424298,False,False
2027-10-14,0.2019135,0.1449401,False,False
2027-10-15,0.2420496,0.1789518,False,False
2027-10-16,0.4697427,0.332755,False,True
2027-10-17,0.2020922,0.0630278,False,False
2027-10-18,0.3147757,0.1059611,False,True
2027-10-19,0.0805342,0.0269968,False,False
2027-10-20,0.6552848,0.3301432,False,True
2027-10-21,0.1232454,0.0564713,False,False
2027-10-22,0.0431256,0.0130649,False,False
2027-10-23,0.3246627,0.21849,False,True
2027-10-24,0.2475103,0.1185203,False,False
2027-10-25,0.0911542,0.0586066,False,False
2027-10-26,0.0888249,0.0678041,False,False
2027-10-27,0.2401943,0.0757596,False,False
2027-10-28,0.0715624,0.0481885,False,False
2027-10-29,0.6312923,0.2824965,False,True
2027-10-30,0.0934558,0.0694834,False,False
2027-10-31,0.9592746,0.5985589,True,True
2027-11-01,0.7033339,0.5186268,True,True
2027-11-02,0.0216965,0.0127219,False,False
2027-11-03,0.1633071,0.055943,False,False
2027-11-04,0.2176005,0.1442623,False,False
2027-11-05,0.2635758,0.1912847,False,False
2027-11-06,0.061518,0.0374302,False,False
2027-11-07,0.0420943,0.0267505,False,False
2027-11-08,0.0252287,0.0170425,False,False
2027-11-09,0.8641065,0.5377657,True,True
2027-11-10,0.1980719,0.0842487,False,False
2027-11-11,0.1725668,0.1338721,False,False
2027-11-12,0.1979628,0.0826032,False,False
2027-11-13,0.0295465,0.0117226,False,False
2027-11-14,0.1019369,0.0641908,False,False
2027-11-15,0.0526706,0.0307297,False,False
2027-11-16,0.673877,0.2589842,False,True
2027-11-17,0.2299848,0.1508929,False,False
2027-11-18,0.0874704,0.0419633,False,False
2027-11-19,0.1028376,0.0555299,False,False
2027-11-20,0.2269347,0.1233358,False,False
2027-11-21,0.1907544,0.0650447,False,False
2027-11-22,0.2414042,0.1800027,False,False
2027-11-23,0.2153925,0.1321023,False,False
2027-11-24,0.647921,0.469609,False,True
2027-11-25,0.2375399,0.140018,False,False
2027-11-26,0.3829767,0.1219123,False,True
2027-11-27,0.2603161,0.1483382,False,False
2027-11-28,0.0516172,0.025615,False,False
2027-11-29,0.5299443,0.3861079,False,True
2027-11-30,0.1503145,0.0519001,False,False
2027-12-01,0.0129657,0.0054383,False,False
2027-12-02,0.9935741,0.6379549,True,True
2027-12-03,0.3547446,0.134665,False,True
2027-12-04,0.1684275,0.1239791,False,False
2027-12-05,0.2149613,0.1654316,False,False
2027-12-06,0.2232123,0.0928284,False,False
2027-12-07,0.0755252,0.0479051,False,False
2027-12-08,0.2316089,0.1144256,False,False
2027-12-09,0.963584,0.308301,True,True
2027-12-10,0.038903,0.0305085,False,False
2027-12-11,0.0865787,0.0580904,False,False
2027-12-12,0.1696448,0.0828426,False,False
2027-12-13,0.1745501,0.1307578,False,False
2027-12-14,0.0804442,0.0632563,False,False
2027-12-15,0.1236358,0.0876106,False,False
2027-12-16,0.2319441,0.1724704,False,False
2027-12-17,0.2569696,0.1336112,False,False
2027-12-18,0.1540716,0.0678539,False,False
2027-12-19,0.0540601,0.0324907,False,False
2027-12-20,0.5578328,0.2829924,False,True
2027-12-21,0.0417348,0.0266107,False,False
2027-12-22,0.1754215,0.109398,False,False
2027-12-23,0.0782277,0.0284704,False,False
2027-12-24,0.0477227,0.0265492,False,False
2027-12-25,0.3572774,0.1368982,False,True
2027-12-26,0.8544756,0.4295689,True,True
2027-12-27,0.8906492,0.6584164,True,True
2027-12-28,0.6203083,0.4798872,False,True
2027-12-29,0.1798273,0.0963347,False,False
2027-12-30,0.0714219,0.0360954,False,False
2027-12-31,0.1731409,0.1183842,False,False
2028-01-01,0.1530254,0.0587405,False,False
2028-01-02,0.2682585,0.1604901,False,False
2028-01-03,0.1158992,0.0424315,False,False
2028-01-04,0.1563592,0.1179995,False,False
2028-01-05,0.241424,0.1455196,False,False
2028-01-06,0.2624503,0.1574457,False,False
2028-01-07,0.5072577,0.3430034,False,True
2028-01-08,0.1946299,0.1461656,False,False
2028-01-09,0.0103361,0.0079471,False,False
2028-01-10,0.1308191,0.0667625,False,False
2028-01-11,0.5720807,0.294323,False,True
2028-01-12,0.8441549,0.5776854,True,True
2028-01-13,0.2352939,0.177395,False,False
2028-01-14,0.5246871,0.2690305,False,True
2028-01-15,0.2244405,0.1694622,False,False
2028-01-16,0.1775219,0.1015187,False,False
2028-01-17,0.0115314,0.0077471,False,False
2028-01-18,0.1563114,0.0875158,False,False
2028-01-19,0.0675172,0.0474068,False,False
2028-01-20,0.0398433,0.020441,False,False
2028-01-21,0.0831648,0.047242,False,False
2028-01-22,0.1813266,0.1443177,False,False
2028-01-23,0.0670342,0.0386152,False,False
2028-01-24,0.0600415,0.0347969,False,False
2028-01-25,0.2867823,0.1688648,False,False
2028-01-26,0.4552706,0.1680104,False,True
2028-01-27,0.3464434,0.1437344,False,True
2028-01-28,0.6702056,0.2346653,False,True
2028-01-29,0.2301027,0.1611701,False,False
2028-01-30,0.201678,0.0657524,False,False
2028-01-31,0.1880455,0.1320427,False,False
2028-02-01,0.4839508,0.2904299,False,True
2028-02-02,0.0836658,0.0406128,False,False
2028-02-03,0.2128585,0.1629097,False,False
2028-02-04,0.1937291,0.0858674,False,False
2028-02-05,0.7171814,0.4925632,True,True
2028-02-06,0.1484231,0.0453218,False,False
2028-02-07,0.6629958,0.3706655,False,True
2028-02-08,0.2295086,0.1274401,False,False
2028-02-09,0.1822532,0.1160975,False,False
2028-02-10,0.1934054,0.1523692,False,False
2028-02-11,0.0872623,0.0436064,False,False
2028-02-12,0.1235263,0.0494297,False,False
2028-02-13,0.2070141,0.1572456,False,False
2028-02-14,0.2133188,0.1236304,False,False
2028-02-15,0.107293,0.0759374,False,False
2028-02-16,0.279656,0.1474848,False,False
2028-02-17,0.0113024,0.0043799,False,False
2028-02-18,0.1664166,0.0917928,False,False
2028-02-19,0.0427625,0.0238035,False,False
2028-02-20,0.1606129,0.1118981,False,False
2028-02-21,0.1339752,0.0654523,False,False
2028-02-22,0.0781165,0.0367015,False,False
2028-02-23,0.5658219,0.423383,False,True
2028-02-24,0.4879684,0.2092945,False,True
2028-02-25,0.2308237,0.0946818,False,False
2028-02-26,0.6120629,0.3098342,False,True
2028-02-27,0.1599825,0.1040541,False,False
2028-02-28,0.0904411,0.0451722,False,False
2028-02-29,0.4333772,0.2501781,False,True
2028-03-01,0.0978844,0.0400624,False,False
2028-03-02,0.0611796,0.0411787,False,False
2028-03-03,0.7568601,0.5060035,True,True
2028-03-04,0.0777758,0.0336538,False,False
2028-03-05,0.2437833,0.1750772,False,False
2028-03-06,0.2281028,0.0821031,False,False
2028-03-07,0.2776183,0.1516719,False,False
2028-03-08,0.249985,0.1947375,False,False
2028-03-09,0.4447666,0.2035734,False,True
2028-03-10,0.643585,0.3779515,False,True
2028-03-11,0.0612041,0.0417492,False,False
2028-03-12,0.1214063,0.0819595,False,False
2028-03-13,0.1572059,0.0804246,False,False
2028-03-14,0.7097362,0.3361626,True,True
2028-03-15,0.6026025,0.3185345,False,True
2028-03-16,0.1550974,0.0710076,False,False
2028-03-17,0.1987489,0.0973301,False,False
2028-03-18,0.1112487,0.081314,False,False
2028-03-19,0.0835977,0.0363403,False,False
2028-03-20,0.8025858,0.314579,True,True
2028-03-21,0.127346,0.0860984,False,False
2028-03-22,0.1221659,0.0641816,False,False
2028-03-23,0.2841963,0.1827399,False,False
2028-03-24,0.581118,0.4079703,False,True
2028-03-25,0.2497664,0.0994149,False,False
2028-03-26,0.5880314,0.315475,False,True
2028-03-27,0.1280258,0.0470157,False,False
2028-03-28,0.5459543,0.3095513,False,True
2028-03-29,0.1462537,0.0622291,False,False
2028-03-30,0.3186066,0.111349,False,True
2028-03-31,0.0703309,0.0300415,False,False
2028-04-01,0.3375577,0.2269389,False,True
2028-04-02,0.1108858,0.0641747,False,False
2028-04-03,0.4342147,0.2196607,False,True
2028-04-04,0.200284,0.1207288,False,False
2028-04-05,0.1919623,0.1092686,False,False
2028-04-06,0.785098,0.3631433,True,True
2028-04-07,0.2269284,0.1187891,False,False
2028-04-08,0.1818259,0.0967088,False,False
2028-04-09,0.959609,0.5952362,True,True
2028-04-10,0.8261231,0.5007587,True,True
2028-04-11,0.2639805,0.0896362,False,False
2028-04-12,0.097775,0.0612567,False,False
2028-04-13,0.5361001,0.2668318,False,True
2028-04-14,0.6045799,0.4651547,False,True
2028-04-15,0.5031649,0.2642342,False,True
2028-04-16,0.2491793,0.0903325,False,False
2028-04-17,0.0804612,0.0540649,False,False
2028-04-18,0.3821229,0.190497,False,True
2028-04-19,0.2723022,0.1461154,False,False
2028-04-20,0.2258614,0.1269322,False,False
2028-04-21,0.7310746,0.4452618,True,True
2028-04-22,0.2708451,0.1340475,False,False
2028-04-23,0.2165261,0.1129357,False,False
2028-04-24,0.1574879,0.0606807,False,False
2028-04-25,0.1099155,0.083276,False,False
2028-04-26,0.4822055,0.3546376,False,True
2028-04-27,0.864015,0.3175752,True,True
2028-04-28,0.861247,0.5127998,True,True
2028-04-29,0.2196952,0.1622772,False,False
2028-04-30,0.1891402,0.1072221,False,False
2028-05-01,0.8440139,0.349054,True,True
2028-05-02,0.0962031,0.0486886,False,False
2028-05-03,0.0129556,0.0072766,False,False
2028-05-04,0.3531572,0.1565832,False,True
2028-05-05,0.2025756,0.1105994,False,False
2028-05-06,0.4168481,0.28468,False,True
2028-05-07,0.5328315,0.3721208,False,True
2028-05-08,0.0627999,0.0465398,False,False
2028-05-09,0.0799709,0.0525784,False,False
2028-05-10,0.2419595,0.0992751,False,False
2028-05-11,0.1850904,0.1033369,False,False
2028-05-12,0.5391543,0.3488125,False,True
2028-05-13,0.191568,0.1084221,False,False
2028-05-14,0.0626402,0.0209364,False,False
2028-05-15,0.0408998,0.0215817,False,False
2028-05-16,0.2061323,0.1125478,False,False
2028-05-17,0.0526018,0.0412849,False,False
2028-05-18,0.2822531,0.1244898,False,False
2028-05-19,0.1327567,0.0403716,False,False
2028-05-20,0.014123,0.0057706,False,False
2028-05-21,0.2300031,0.1263172,False,False
2028-05-22,0.2051417,0.0647978,False,False
2028-05-23,0.2201595,0.0821292,False,False
2028-05-24,0.1198781,0.0685218,False,False
2028-05-25,0.2607957,0.1108485,False,False
2028-05-26,0.0135323,0.010654,False,False
2028-05-27,0.4500712,0.3544248,False,True
2028-05-28,0.2884699,0.1152697,False,False
2028-05-29,0.3366445,0.2130973,False,True
2028-05-30,0.1189544,0.0928566,False,False
2028-05-31,0.7474248,0.4963787,True,True
2028-06-01,0.5143362,0.1857118,False,True
2028-06-02,0.0936677,0.0449805,False,False
2028-06-03,0.1966745,0.1547114,False,False
2028-06-04,0.1315653,0.0404608,False,False
2028-06-05,0.5280318,0.2629092,False,True
2028-06-06,0.2812738,0.166103,False,False
2028-06-07,0.2027538,0.0765387,False,False
2028-06-08,0.3970017,0.2183349,False,True
2028-06-09,0.1047582,0.0822169,False,False
2028-06-10,0.3234204,0.154517,False,True
2028-06-11,0.1601789,0.0566546,False,False
2028-06-12,0.0986871,0.0571571,False,False
2028-06-13,0.107249,0.0799968,False,False
2028-06-14,0.3083276,0.1507366,False,True
2028-06-15,0.3977715,0.1271852,False,True
2028-06-16,0.5180197,0.2959794,False,True
2028-06-17,0.1686765,0.096451,False,False
2028-06-18,0.1411505,0.1035806,False,False
2028-06-19,0.250957,0.0954068,False,False
2028-06-20,0.1358276,0.0963981,False,False
2028-06-21,0.1371421,0.0943481,False,False
2028-06-22,0.2154242,0.1597298,False,False
2028-06-23,0.1119411,0.0682951,False,False
2028-06-24,0.0277357,0.0217332,False,False
2028-06-25,0.3740491,0.2399944,False,True
2028-06-26,0.3601113,0.1590124,False,True
2028-06-27,0.1001667,0.0348708,False,False
2028-06-28,0.0222576,0.0171139,False,False
2028-06-29,0.0187567,0.006631,False,False
2028-06-30,0.0189088,0.01174,False,False
2028-07-01,0.1471747,0.0900687,False,False
2028-07-02,0.023744,0.0097436,False,False
2028-07-03,0.3051036,0.2320367,False,True
2028-07-04,0.269953,0.1932968,False,False
2028-07-05,0.1888967,0.0907579,False,False
2028-07-06,0.6472679,0.4602161,False,True
2028-07-07,0.322737,0.1963747,False,True
2028-07-08,0.2156041,0.1546374,False,False
2028-07-09,0.070452,0.039435,False,False
2028-07-10,0.074685,0.0367947,False,False
2028-07-11,0.1939254,0.113449,False,False
2028-07-12,0.8669686,0.5020362,True,True
2028-07-13,0.5988505,0.3522929,False,True
2028-07-14,0.2067141,0.1061554,False,False
2028-07-15,0.2318892,0.1333323,False,False
2028-07-16,0.1941089,0.1100501,False,False
2028-07-17,0.2713856,0.2038764,False,False
2028-07-18,0.2891181,0.2088667,False,False
2028-07-19,0.1873074,0.1335647,False,False
2028-07-20,0.0774023,0.0443371,False,False
2028-07-21,0.1640668,0.1103003,False,False
2028-07-22,0.136673,0.1065929,False,False
2028-07-23,0.0197056,0.0087146,False,False
2028-07-24,0.047824,0.0356366,False,False
2028-07-25,0.2856304,0.1163691,False,False
2028-07-26,0.2260265,0.1744188,False,False
2028-07-27,0.6584537,0.3658604,False,True
2028-07-28,0.1700513,0.0590322,False,False
2028-07-29,0.05371,0.0232293,False,False
2028-07-30,0.3974442,0.1701546,False,True
2028-07-31,0.1697364,0.0992164,False,False
2028-08-01,0.0316164,0.0146177,False,False
2028-08-02,0.1467174,0.1099665,False,False
2028-08-03,0.619611,0.2154276,False,True
2028-08-04,0.020464,0.0144101,False,False
2028-08-05,0.2284341,0.1738237,False,False
2028-08-06,0.2563419,0.1325678,False,False
2028-08-07,0.7360416,0.504332,True,True
2028-08-08,0.6312965,0.4825167,False,True
2028-08-09,0.1870142,0.0611656,False,False
2028-08-10,0.0994086,0.0579012,False,False
2028-08-11,0.2053752,0.077344,False,False
2028-08-12,0.2892628,0.2272218,False,False
2028-08-13,0.5243494,0.1809223,False,True
2028-08-14,0.2301831,0.0860899,False,False
2028-08-15,0.1432393,0.096351,False,False
2028-08-16,0.0835162,0.0416966,False,False
2028-08-17,0.2054037,0.1398833,False,False
2028-08-18,0.0654704,0.032582,False,False
2028-08-19,0.1671269,0.1334574,False,False
2028-08-20,0.0778482,0.0337183,False,False
2028-08-21,0.2017266,0.1186171,False,False
2028-08-22,0.125803,0.0607168,False,False
2028-08-23,0.106467,0.0668299,False,False
2028-08-24,0.3660096,0.1738027,False,True
2028-08-25,0.6130904,0.3749606,False,True
2028-08-26,0.2687797,0.1120125,False,False
2028-08-27,0.0536775,0.0356549,False,False
2028-08-28,0.2170829,0.0915057,False,False
2028-08-29,0.0513496,0.0367777,False,False
2028-08-30,0.106116,0.0745083,False,False
2028-08-31,0.1419333,0.0661322,False,False
2028-09-01,0.3826314,0.219329,False,True
2028-09-02,0.514032,0.3143414,False,True
2028-09-03,0.9078263,0.5756802,True,True
2028-09-04,0.2636913,0.1485636,False,False
2028-09-05,0.0268308,0.0107417,False,False
2028-09-06,0.0859588,0.0457714,False,False
2028-09-07,0.7199127,0.4536792,True,True
2028-09-08,0.2656033,0.1275187,False,False
2028-09-09,0.0918988,0.0681614,False,False
2028-09-10,0.284342,0.1576023,False,False
2028-09-11,0.6525101,0.3538765,False,True
2028-09-12,0.0346458,0.0138388,False,False
2028-09-13,0.8676456,0.5693791,True,True
2028-09-14,0.2682356,0.1213669,False,False
2028-09-15,0.2184294,0.0675353,False,False
2028-09-16,0.1095059,0.049405,False,False
2028-09-17,0.9925978,0.4346974,True,True
2028-09-18,0.0821502,0.0405481,False,False
2028-09-19,0.9961181,0.7690713,True,True
2028-09-20,0.7674492,0.3613865,True,True
2028-09-21,0.048433,0.0322053,False,False
2028-09-22,0.1998386,0.1471513,False,False
2028-09-23,0.1268533,0.074393,False,False
2028-09-24,0.0974672,0.058742,False,False
2028-09-25,0.0468962,0.0293681,False,False
2028-09-26,0.2015336,0.0808462,False,False
2028-09-27,0.202789,0.1519542,False,False
2028-09-28,0.8285892,0.6251714,True,True
2028-09-29,0.5559304,0.3237862,False,True
2028-09-30,0.0289879,0.0164211,False,False
2028-10-01,0.3718127,0.2676164,False,True
2028-10-02,0.0182553,0.0083855,False,False
2028-10-03,0.9873977,0.4459819,True,True
2028-10-04,0.6204624,0.3837087,False,True
2028-10-05,0.3592633,0.1415378,False,True
2028-10-06,0.0173355,0.0137467,False,False
